ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,2002,,,, Reineke,"A dynamic and impressive original composition, this Steven Reineke creation features solo spots for Trumpet, Flute, Piccolo, Bassoon, Horn and a host of percussion instruments. Uplifting in nature, it’s an incredible showcase for the entire band and a wonderful choice for any performance by mature bands.",00:06:29,Barnhouse,,Concert Band,4.0,False,BAR012319000,,,Portrait of Freedom,https://www.musicshopeurope.fr/portrait-of-freedom-bar012319000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,2002,,,,Ed Huckeby,One of Ed Huckeby’s most vibrant and appealing compositions. Full of rhythmic vitality contrasted with flowing melodic lines to create a virtual lexicon of sounds from the language of the modern concert band. Excellent percussion writing with enough parts to keep your percussionists both interested and involved. An exceptional choice for contest or concert performances for mid-level bands. EXCEPTIONAL!,00:04:26,Barnhouse,,Concert Band,3.0,False,BAR012318700,,,Lexicon,https://www.musicshopeurope.fr/lexicon-bar012318700?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,2002,Andrew Glover,,,Henry Fillmore,"Oil up the valves and slides, take a deep breath and away you go with one of Henry Fillmore’s greatest and most dynamic circus marches. At the circus it was used to generate excitement while on the concert stage it’s known as “show-stopper”. Your mature band will love this impressive and challenging arrangement of a true march classic!",,Barnhouse,Marche,Concert Band,4.0,False,BAR012317600,March,,Rolling Thunder,https://www.musicshopeurope.fr/rolling-thunder-bar012317600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,2001,,,,James Swearingen,"This wonderful Christmas medley combines three favorite holiday carols with the word ""angel"" in their titles and Swearingen’s treatment of each is simply divine! They are; ""Angels From The Realms Of Glory,"" ""Angels We have Heard On High"" and ""Hark! The Herald Angels Sing."" Audiences will think this arrangement is heaven sent.",00:03:02,Barnhouse,,Concert Band,3.0,False,BAR012317000,,,And the Herald Angels Sang,https://www.musicshopeurope.fr/and-the-herald-angels-sang-bar012317000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,2001,,,,Steven Reineke,"An outstanding programmatic work by popular composer Steven Reineke based on tales from Nordic mythology. Perfect for better bands, this impressive composition is ideal for a wide variety of festival and concert performances. Challenging but well worth the effort!",00:08:22,Barnhouse,,Concert Band,4.0,False,BAR012316500,,,Fate of the Gods,https://www.musicshopeurope.fr/fate-of-the-gods-bar012316500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,2001, Schissel,,,Percy Aldridge Grainger,A superb new edition of one of Grainger’s most popular pieces. Noted musicologist Loras Schissel created this arrangement for modern concert bands using Grainger’s original manuscripts and correspondence to insure that it remains true to the composer’s intentions. Comprehensive program notes are included in the conductor score. The infectious sound of this classic makes it perfect for concert or contest performances,00:02:06,Barnhouse,,Concert Band,3.5,False,BAR012315200,,,Shepherd's Hey,https://www.musicshopeurope.fr/shepherd-s-hey-bar012315200?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,,Alfred Reed,,,Johann Strauss Jr.,"Spice up your next concert with Alfred Reed’s remarkable arrangement of Johann Strauss, Jr’s delightful “Perpetuum Mobile” (Perpetual Motion). Subtitled “A Musical Joke”, this clever selection will charm and entertain your audience while providing a great opportunity to showcase your band’s musical skills. A wonderful encore piece for more accomplished bands!",,Barnhouse,,Concert Band,3.5,False,BAR012312500,,,Perpetuum Mobile,https://www.musicshopeurope.fr/perpetuum-mobile-bar012312500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32525
,,,,,Steven Reineke,"This wonderful piece delivers all of the musical impact expected of a Steven Reineke composition in a work that is accessible to mid-level bands. Impressive colors, exciting rhythms and masterful scoring make it outstanding in every respect. It’s certain to be a favorite of students and audiences alike. Can’t be beat for concert and contest performances.",,Barnhouse,,Concert Band,3.5,False,BAR012366200,,,Towards a New Horizon,https://www.musicshopeurope.fr/towards-a-new-horizon-bar012366200?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,,,,,James Swearingen,"Heroic themes abound as noted composer James Swearingen weaves a tapestry of musical styles to depict the emotional story of John Harlin. At the age of nine, John lost his father when he tragically fell 4000 ft. to his death while attempting to climb the mountain known as Eiger (pronounced eye-ger). The Eiger North Face is considered to be the most treacherous climb in all of Europe. Yet, forty years later John, with",,Barnhouse,,Concert Band,3.0,False,BAR012365300,,,Eiger,https://www.musicshopeurope.fr/eiger-bar012365300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2007,,,,Rob Romeyn,"An important work depicting the melancholy, expressive and reflective aftermath of a conflict, and the serenity of the spoils. A dramatic and moving addition to any concert or festival performance. Exceptional!",00:02:49,Barnhouse,,Concert Band,3.0,False,BAR012362600,,,After the Battle,https://www.musicshopeurope.fr/after-the-battle-bar012362600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2007,,,,Rob Romeyn,"A delightful programmatic work depicting the day in the life of a cowboy in the American northwest. From the glorious mountain sunrise, to the exciting rodeo, and finally to the beautiful sunset, the themes are very memorable and enjoyable. Includes solo opportunities for trumpet, flute and clarinet. Contrasting moods, styles, and engaging themes make this piece a winner. Don't miss this one!!""",00:07:06,Barnhouse,,Concert Band,3.0,False,BAR012358400,,,Across the Great Divide,https://www.musicshopeurope.fr/across-the-great-divide-bar012358400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2007,,,, Reineke,"The second movement depicts the city on the evening of April 17th, 1906. The frenetic pace of the day has given way to a more peaceful, relaxed atmosphere. Once the city is lulled to sleep, we hear the distant sound of church bells tolling 5 a.m., the hour the Earthquake struck the city. This movement is segue attacca into the third movement.",00:06:37,Barnhouse,,Concert Band,5.0,False,BAR012357800,,,"Nocturne (Symphony 1, New Day Rising, Mvt. II)",https://www.musicshopeurope.fr/nocturne-symphony-1-new-day-rising-mvt-ii-bar012357800?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2007,Andrew Glover,,, Alexander,"This classic circus march is finally available in a modern “Heritage of the March” edition arranged by Andrew Glover. Russell Alexander composed this magnificent march while a member of the Barnum and Bailey Circus band, and it’s been a staple of mature bands for over a century. This dazzling march features a dazzling yet playable obbligato for flutes and clarinets, lots of great low brass excitement, and non-stop",00:02:54,Barnhouse,Marche,Concert Band,4.0,False,BAR012357200,March,,Olympia Hippodrome,https://www.musicshopeurope.fr/olympia-hippodrome-bar012357200?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2006,Robert Longfield,,,Villoldo,"You probably don't recognize the title, but you are almost certain to be familiar with the famous melodies of this stately Latin classic. Robert Longfield's skillful arrangement stays true to the original but adapts it into a wonderful piece for the modern concert band. Full of audience appeal! Very highly recommended!",00:04:05,Barnhouse,,Concert Band,3.5,False,BAR012353700,,,El Choclo,https://www.musicshopeurope.fr/el-choclo-bar012353700?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2006,James Swearingen,,,,"Reminiscent of some of the great works by Grainger, this setting of an old Irish air is breathtakingly beautiful and sure to touch the hearts of both performers and audience members alike. This highly emotional setting features an occasional trumpet solo that is also cued for flute. Rich harmonies, soaring lines and a well-crafted score make this the kind of work that you'll certainly want your band to experience.",00:02:40,Barnhouse,,Concert Band,3.0,False,BAR012353400,,,The Last Rose Of Summer,https://www.musicshopeurope.fr/the-last-rose-of-summer-bar012353400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2006,,,, Eastmond,"Exultia is a fresh and contemporary concert piece, celebratory in nature and perfect for concert or contest performance. Based on a single melodic theme that appears in a number of exciting variations and incarnations. Lots of driving rhythms and harmonic twists provide a composition that will hold your students and audiences’ attention. An outstanding work by a talented young Canadian composer. Excellent!",,Barnhouse,,Concert Band,3.5,False,BAR012351300,An Overture for Band,,Exultia,https://www.musicshopeurope.fr/exultia-bar012351300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2006,,,,Larry Neeck,"A vigorous composition which is full of exciting melodies and vibrant rhythms. Starting out in a fast 6/8, your students and audiences will feel that they are riding along with fearless ""Stormchasers"" who are chasing a tornado or hurricane. The calm at the eye of the storm is depicted with a beautiful yet ominous sounding section that gives your flute section and flute soloist a chance to shine. An outstanding choice",00:04:32,Barnhouse,,Concert Band,3.5,False,BAR012350000,,,Stormchasers,https://www.musicshopeurope.fr/stormchasers-bar012350000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2006,,,,Naoya Wada,"Japanese composer Naoya Wada's engaging composition is full of rhythmic energy and vitality. Scored to help mid-level bands perform at their highest level, the technical demands are reasonable, but the musical rewards will be great. All sections have interesting parts and a large number of parts will keep even the largest percussion section involved and interested. Exceptional choice for concert or contest",00:05:59,Barnhouse,,Concert Band,3.0,False,BAR012348500,,,On Wings of Magic,https://www.musicshopeurope.fr/on-wings-of-magic-bar012348500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2005,,,,Ed Huckeby,"Wow! This beautifully lyrical work showcases the fluid writing style which has made the music of Ed Huckeby so popular. The fresh harmonies and flowing melodic lines are combined with creative scoring to make this piece a ""must play"" for bands at all levels. This magnificent selection will make a great ""change of pace"" for your next concert or contest performance. Highly recommended!",00:03:57,Barnhouse,,Concert Band,3.0,False,BAR012347500,,,On Angel Wings,https://www.musicshopeurope.fr/on-angel-wings-bar012347500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2005,,,,,"Feature your drum set player with this exceptional Larry Neeck composition that is a sure showstopper for any concert. Starts with an impressive ""rock"" section in the style of Sandy Nelson that is full of energy. The second section is a delightful ""jazz waltz"" which spotlights the use of brushes a la Joe Morello. The finale is a bold up-tempo ""swing"" section in the style of the late Gene Krupa which is sure to bring",00:06:10,Barnhouse,,Concert Band,3.5,False,BAR012346800,,,Concerto for Drum Set and Concert Band,https://www.musicshopeurope.fr/concerto-for-drum-set-and-concert-band-bar012346800?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2005,Ed Huckeby,,,Miller,Ed Huckeby's stirring arrangement of a beloved classic is a terrific addition to any concert program with an important message. Starts out with a paraphrase of the main theme in 4/4 before presenting the entire melody in its original 3/4. The arrangement build to a strong dynamic ending that is sure to impress. An excellent concert opener or closer that is timeless in its appeal! Don't miss this one!,00:04:25,Barnhouse,,Concert Band,3.5,False,BAR012345900,,,Let There Be Peace On Earth,https://www.musicshopeurope.fr/let-there-be-peace-on-earth-bar012345900?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2005,,,, Eastmond,"An impressive debut composition from a bright young Canadian composer. Bold and vigorous, this appealing work incorporates numerous meter changes and a wide range of dynamics. All sections of the band get into the action with interesting parts and there is even a short mixed meter section where the high woodwinds are accompanied by hand clapping from the rest of the band. A very interesting work that is a splendid",,Barnhouse,,Concert Band,3.5,False,BAR012341100,,,A Sailor's Tale,https://www.musicshopeurope.fr/a-sailor-s-tale-bar012341100?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2005,Andrew Glover,,,Nikolai Rimsky-Korsakov,"This famous orchestral work from the Russian master Rimsky-Korsakov is now available in this ingenious arrangement for concert band. While previous band transcriptions of this work have long been the nemesis of clarinet sections, this arrangement cleverly dovetails moving lines between clarinets, flutes, and alto saxophones, making the technical aspects of this piece accessible to better high school bands. Not",00:01:20,Barnhouse,,Concert Band,4.0,False,BAR012340400,,,The Flight of the Bumble Bee,https://www.musicshopeurope.fr/the-flight-of-the-bumble-bee-bar012340400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,2004,Andrew Glover,,,Arthur Pryor,,,Barnhouse,,Concert Band,3.0,False,BAR012339600AR,,,Fantastic Polka,https://www.musicshopeurope.fr/fantastic-polka-bar012339600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32550
,,,,,Steven Reineke,"A distinctive composition by popular composer Steven Reineke that is certain to become a popular concert or contest selection. Full of the dynamic sounds you've come to expect from this talented writer, this piece is the most accessible piece he has written to date. Outstanding music for any occasion! DON'T MISS THIS ONE!",,Barnhouse,,Concert Band,3.5,False,BAR012331300,,,Where Eagles Soar,https://www.musicshopeurope.fr/where-eagles-soar-bar012331300
,2012,,,,Robert W. Smith,"The legend of Amelia Earhart continues to capture the imaginations of aviators and historians worldwide. Earhart, a pioneer in aviation and in women's rights, began her final journey in the United States and crossed multiple continents. Robert W. Smith has drawn upon Earhart's final flight to create this unique musical composition. Following the opening ""takeoff,"" the composer was inspired by the indigenous sounds of",00:06:39,Barnhouse,,Concert Band,3.5,False,BAR012415500,Sounds of Courage,,Earhart,https://www.musicshopeurope.fr/earhart-bar012415500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2012,,,,Larry Neeck,"In this humorous and light-hearted romp, this famous melody is paired with Jingle Bells, a few other Christmas carols, and other well-known musical quotes. The variety of settings allows all sections of your band to shine, and the grand finale will bring down the house. A clever twist to a well-known theme, ""Christmas Can-Can"" is a real crowd-pleaser for your next holiday concert.",00:02:03,Barnhouse,,Concert Band,3.0,False,BAR012414000,,,Christmas Can-Can,https://www.musicshopeurope.fr/christmas-can-can-bar012414000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2011,,,,Rob Romeyn,"Mt Everest has attracted the most adventurous of mountain climbers for decades, with many meeting their fate in the attempt to scale the world's highest mountain. The legend of the Yeti has tales of the wild, hairy creatures serving as protectors of Everest and it's villages. The music begins boldly, depicting the majestic sight of this magnificent mountain as our journey begins. The music develops as our journey",00:05:21,Barnhouse,,Concert Band,3.5,False,BAR012410800,,,Everest,https://www.musicshopeurope.fr/everest-bar012410800?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2011,Julian Bond,,,,"A colorful and romantic adaptation of Franz Gruber's famous Christmas melody, interweaving fanciful jazz harmony with a touch of passionate dissonance. This fantasia explores the wide variety of flavors afforded by the concert band and, while not too technically challenging, provides your players with an exercise in ensemble cohesion.",00:03:46,Barnhouse,,Concert Band,3.5,False,BAR012406400,,,Fantasia on Silent Night,https://www.musicshopeurope.fr/fantasia-on-silent-night-bar012406400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2011,,,,Rob Romeyn,"The mysterious lost civilization of Atlantis has captured the imagination for generations, and this powerful programmatic work from the pen of Rob Romeyn brings that mystical world to life in music. Beautiful melodies, stark musical contrasts and bold drama all describe this stunning programmatic piece depicting the island nation that existed over 11,000 years ago in the midst of the Atlantic Ocean. The music begins",00:05:21,Barnhouse,,Concert Band,3.5,False,BAR012404700,,,Atlantis: The Lost Continent,https://www.musicshopeurope.fr/atlantis-the-lost-continent-bar012404700?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2011,James Swearingen,,,Karl L. King,"The always popular collection of Karl King marches has provided us with, yet, another great work of masterful writing. You can be assured that all the ingredients of a traditional march can be found in this ""fun to perform"" piece by the preeminent composer of circus music. His timeless pieces continue to be performed around the world and this exciting march will hopefully find its way into the music folders of your",00:02:11,Barnhouse,Marche,Concert Band,3.0,False,BAR012403600,March,,Aces of the Air,https://www.musicshopeurope.fr/aces-of-the-air-bar012403600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2011,,,,Robert W. Smith,"Benjamin Franklin’s love for the art of music was well documented in American history. Robert W. Smith has selected three musical moments in Ben Franklin’s life and created this unique composition for the concert band. Beginning with a setting of ""My Plain Country Joan."" a song composed as an anniversary gift to his wife, Franklin’s jovial personality is evident through the timelessness of his music. The second",00:06:13,Barnhouse,,Concert Band,3.5,False,BAR012402200,,,Benjamin Franklin and the Art of Music,https://www.musicshopeurope.fr/benjamin-franklin-and-the-art-of-music-bar012402200?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,,,,,Robert W. Smith,"When the Roman emperor Hadrian first envisioned a huge wall across England in A.D. 122, he used stone, wood, and iron to shield Roman Britannia from the unconquered Celtic tribes. ""Hadrian's Wall"" by Robert W. Smith is based on the legend and lore of the great wall. Suitable for concert and festival performance, ""Hadrian's Wall"" is written well within the technical abilities of bands at the medium easy level. This",,Barnhouse,,Concert Band,3.0,False,BAR012398300,,,Hadrian's Wall,https://www.musicshopeurope.fr/hadrian-s-wall-bar012398300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
,2010,,,,James Swearingen,"This arrangement is a fresh and creative interpretation on one of the all-time holiday favorites. People of all ages love Jingle Bells and this very accessible work has all the ingredients necessary to bring a smile to each and every member of the audience. If you like lush sounds mixed in with some up-tempo sections, then this piece is sure to suit your fancy. HO! HO! HO!",00:03:07,Barnhouse,,Concert Band,3.0,False,BAR012396500,,,A Jingle Bells Fantasy,https://www.musicshopeurope.fr/a-jingle-bells-fantasy-bar012396500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d32575
